27.7, 27.5, 27.15, 28.1, 29.05, 28.85, 29.3, 30.3, 30.8, 30.35, 29.45, 31.25, 30.5, 30.65, 30.85, 30.4, 30.85, 30.95, 30.55, 30.7, 29.35, 30.1, 30, 30.3, 30.15, 29.6, 30.35, 30.6, 31.05, 29.95, 31.1, 30.15, 30.1, 30.05, 29.75, 28.9, 28.85, 28.55, 28.7, 28.85, 30.65, 29.5, 29.3, 29.95, 29.65, 30.15, 29.95, 29.7, 29.55, 30, 29.55, 30.25, 29.1, 30.25, 30.65, 30.35, 30.45, 30.95, 30, 30.7, 31.2, 31.2, 31.85, 31.15, 30.05, 31.6, 30.95, 31.55, 31.4, 31.45, 31.05, 30.95, 30.15, 30.15, 29.8, 30.4, 30.25, 30.35, 29.75, 29.25, 29.15, 27.7, 27.7, 28.7, 29.4, 29.7, 29.65, 29.1, 28.6, 30.45, 30.85, 30.15, 31.35, 32.3, 32.7, 33.1, 33.7, 32.2, 31.5, 31.95, 32.6, 33, 33.2, 32.1, 34.35, 34.15, 33.25, 34.3, 33, 32.35, 31.55, 32.45, 33.1, 33.75, 34.55, 34.25, 33.2, 33.35, 32.85, 33.35, 34.5, 35, 35.05, 34.3, 34.6, 34.65, 35.05, 35.2, 35.05, 34.3, 34.2, 33.65, 33.9, 33.9, 33.85, 34.25, 33.9, 33.6, 35.75, 35.1, 34.85, 34.95, 36, 36.7, 36.2, 36.2, 36.1, 36.95, 36.25, 36.7, 37.25, 36.3, 37.4, 37.1, 37.85, 37.05, 37.05, 37.8, 37.8, 38, 38.35, 38, 37.65, 37.65, 36.9, 36.55, 38.25, 39.05, 39.05, 38.7, 38.2, 39.35, 37.95, 38.4, 39.6, 41.15, 41.8, 43.5, 42.95, 43.55, 43.8, 43.25, 44.45, 44.85, 45.2, 44.75, 44.45, 44.95, 45.05, 43.8, 45.75, 44.4, 45.65, 46.7, 46.2, 44.55, 44.3, 45.1, 43.45, 44.65, 44.8, 45.4, 45.45, 46.25, 46.65, 47.15, 46.85, 46.3, 46.05, 47.05, 47.2, 46.95, 46.8, 46.75, 45.1, 46.65, 44.9, 45.4, 45.25, 45.6, 45.8, 46.7, 46.85, 48.2, 48.45, 48.3, 48.75, 49.35, 49.6, 47.4, 48.1, 48.35, 48.6, 47.25, 48.6, 48.95, 47.15, 47.45, 47.75, 47.25, 50.05, 49.95, 50.5, 49.9, 50.55, 49.2, 49.55, 49.15, 50.25, 50.9, 51.65, 50.05, 52.15, 52.95, 50.85, 50.6, 51.15, 50.8, 51.35, 50.05, 50.65, 50.5, 50.45, 48.95, 49.15, 49.65, 49.1, 49.25, 48.45, 47.15, 49.7, 49.85, 49.45, 49.3, 48.45, 46.95, 46.7, 47.1, 47.45, 47.5, 47.6, 48.2, 49.4, 49.45, 50.45, 50.35, 50.3, 49.45, 47.9, 48, 48.1, 46.85, 48.45, 48.3, 47.5, 50.15, 51.15, 51.5, 52.35, 51.65, 53.4, 52.35, 54.15, 53.9, 53.15, 52.75, 53.9, 51.95, 51.4, 52.15, 52.8, 50.7, 50.95, 49.7, 49.8, 48.55, 50.25, 50.9, 49.2, 49.9, 51.3, 52.6, 52.4, 52.7, 51.85, 51.45, 50.15, 52.25, 51.4, 52.05, 51.45, 49.7, 50.4, 51.65, 50.95, 50.3, 49.3, 50.75, 51.8, 50.1, 50.3, 50.6, 50.95, 52.8, 50.5, 50.15, 52.2, 52.95, 51.8, 53.6, 54.2, 52.95, 52.65, 54.05, 52.85, 52.8, 52, 51.45, 52.6, 51.3, 53.75, 52.9, 54.95, 53.75, 54.5, 53.65, 54.2, 52.15, 52.8, 52.7, 52.65, 53.85, 53.1, 54.2, 53.15, 52.4, 52.1, 51.95, 52.2, 52.8, 52.1, 49.85, 50.3, 49.05, 50.65, 50.65, 51.1, 49.85, 50.65, 52.55, 52.7, 53.3, 53.2, 53.45, 52.85, 53.1, 52.15, 53.05, 53.95, 53.2, 53.8, 53.3, 53.65, 54.35, 54.8, 54.9, 55.1, 54.15, 53.85, 53.25, 52.4, 52.6, 52.95, 51.9, 52.6, 51.45, 52.75, 50.95, 52.45, 52.9, 52.7, 52.2, 52.15, 52.3, 53.55, 53.15, 52.8, 52.95, 52.85, 52.9, 55.05, 52.85, 54.75, 54.05, 52.2, 55.9, 56.2, 55.15, 55.95, 55.7, 55.75, 57.35, 57.4, 54.45, 56.2, 56.75, 56.05, 56.25, 56.6, 57.7, 57.35, 56.7, 59.25, 56.9, 58.5, 58.65, 58.35, 57.15, 58.25, 57.8, 58.75, 58.1, 57.5, 57.1, 56.2, 54.65, 57.4, 58.35, 58.4, 56.7, 58.25, 57.35, 57.3, 57.25, 56.95, 56.1, 57.55, 58.65, 56.75, 57.25, 57.25, 55.7, 54.9, 55.75, 55.5, 56.8, 56.1, 56.25, 56.2, 54.75, 55, 54.25, 55.5, 54.9, 56.4, 55.65, 56.25, 54.95, 56.05, 55.95, 57.3, 58.4, 56.2, 57.7, 56.85, 58.75, 57.3, 58.2, 57, 58.95, 58.8, 59.6, 59.15, 58.85, 57.75, 58.7, 58.8, 58.3, 57.75, 59.45, 58.5, 58.9, 58.65, 60.5, 59.65, 60.2, 59.85, 61.45, 61.35, 58.05, 59.5, 58.95, 58.25, 58.4, 57.6, 58.25, 57.7, 59.6, 59.6, 60.2, 60, 58.7, 58.5, 57.9, 57.45, 57.1, 57.8, 56.45, 57, 58, 58.25, 57.4, 57.55, 57.9, 57.9, 58.05, 57.7, 59.55, 58.5, 60.3, 58.45, 56.8, 58.3, 59.95, 58.55, 59.7, 58.4, 60.6, 61.35, 61.45, 60.75, 61, 59.55, 60.45, 59.9, 58.95, 59.45, 58.75, 58.4, 59.55, 58.3, 57.1, 57.9, 59.5, 59, 58.9, 60.05, 61.7, 61.25, 61.2, 60.65, 59.6, 59.6, 59.15, 59.15, 59.9, 61.5, 62.35, 62.4, 62.55, 62.85, 62.9, 61.3, 61.15, 60.3, 59.75, 60.2, 59.25, 59.4, 58.9, 58.5, 58.1, 55.75, 54.95, 56.5, 57.35, 56.9, 56.7, 57.15, 58.9, 57.5, 57.2, 59.3, 58.85, 57.35, 57.95, 58.35, 58.85, 58.85, 57.05, 56.75, 57.65, 57.9, 58.05, 57.95, 57.45, 56.15, 56.1, 56.3, 57.25, 56.45, 57.35, 57.6, 57.3, 57.7, 56.6, 57.1, 59.6, 59.1, 60.15, 59.55, 60.3, 59.6, 60.95, 60.2, 59.95, 59.65, 57.4, 57.9, 58.25, 58.1, 57.8, 57.45, 58, 57.85, 57.2, 57.65, 56.35, 56.55, 56.15, 57.9, 57.95, 57.8, 57.4, 56.55, 59.15, 58.3, 58.15, 58.7, 59.4, 59.8, 59.3, 58.3, 57.6, 58.25, 56.95, 57.75, 58.7, 56.6, 58.2, 56.8, 56.95, 55.3, 56.7, 56.75, 57.95, 56.4, 57.55, 57.55, 56.05, 55.95, 56.1, 58, 57.55, 58.35, 57.9, 58.2, 58.7, 57.6, 58.75, 60.5, 58.4, 60.65, 59.35, 59.05, 59.1, 58.8, 58.85, 60.65, 60.55, 60.3, 60.3, 59.5, 59.25, 59.25, 60, 59.3, 58.65, 59, 57.6, 58.9, 58.15, 60.05, 59.7, 59.45, 60.3, 59.85, 59.6, 59.35, 59.5, 59.35, 58.9, 59.6, 60.65, 59.05, 60.25, 60.2, 60.85, 60.45, 58.75, 58.6, 59, 59.05, 60.55, 61.1, 59.05, 59.15, 58.45, 60.15, 59.45, 60.1, 59.8, 58.45, 58.05, 58.95, 58.3, 58.3, 57.7, 58.4, 58.65, 59, 60.95, 59.55, 58.7, 59.2, 57.8, 59.4, 59, 60.6, 58.75, 59.65, 59.05, 57.15, 57.95, 58.95, 58.35, 58.15, 60.7, 59.3, 60.65, 62.75, 61.45, 60.25, 58.95, 58.9, 59.4, 58.9, 58.5, 58.45, 60.2, 60.05, 59.25, 58.1, 59.3, 58.45, 60.35, 58.6, 58.55, 59.25, 58.75, 59.2, 58.25, 57.5, 57.6, 58.75, 58.15, 57.5, 58.2, 57.25, 58, 57.8, 56.6, 57.3, 56.25, 57.4, 58.4, 59.45, 60.7, 61.2, 61, 60.6, 59.85, 58.75, 59.55, 60.55, 61.15, 61.85, 61.9, 62.35, 61, 62.95, 60.75, 59.65, 58.3, 58.7, 59.45, 58.5, 59.45, 57.6, 56.7, 57.3, 58.95, 59.85, 59.05, 59.55, 59.4, 60.15, 60.4, 59.1, 59.35, 60, 59.3, 58.95, 57.9, 57.15, 57.85, 57.65, 58.05, 58.1, 58.25, 58.15, 59.75, 58.95, 58.35, 57.45, 57.75, 57.5, 56.45, 57.35, 57.7, 57.95, 58.4, 58.45, 59.35, 57.9, 59.1, 57.7, 56.7, 57.1, 56.4, 57.2, 57.05, 56.65, 57.25, 57.5, 57.25, 57.3, 58, 57.55, 57.75, 57.25, 56.3, 55.6, 56.8, 56.3, 56.45, 57.4, 56.85, 56.3, 56.45, 57.05, 56.7, 55.9, 54.9, 54.9, 54.6, 55.65, 55.5, 54.45, 56.5, 57.2, 57.6, 57.15, 57.4, 58.8, 58.55, 58.45, 59.95, 58.65, 58.65, 57.95, 56.95, 58.1, 56.7, 57.35, 56.65, 57.1, 56.9, 55.6, 54.2, 55.5, 55.25, 55.95, 56.3, 56.3, 57.2, 58.25, 57.7, 58.65, 59.55, 59.7, 59.15, 59.1, 58.75, 59.5, 59, 58.7, 57.2, 57.8, 57.05, 57.85, 57.1, 57.6, 57, 58, 56.9, 57.55, 56.35, 57.2, 55.35, 56.2, 54.65, 56.2, 57.4, 56.8, 56.95, 58.1, 56.65, 57.25, 58.05, 57.1, 58.25, 56.5, 56.75, 56.2, 56.3, 58.6, 58.3, 56.9, 58.2, 57.25, 57.1, 59.5, 59, 59.7, 59.05, 58.05, 59, 58.05, 58, 59.85, 60.85, 60.2, 59.3, 60.2, 59.85, 62.95, 60.55, 60.9, 61.1, 59.05, 59.3, 60.7, 59.65, 61.05, 59.1, 60.8, 58.95, 58.55, 59.75, 59.35, 57.2, 58.1, 58.1, 58.5, 57.95, 58.9, 57.4, 58.55, 59.65, 60, 59.2, 58.95, 59.45, 58.9, 59.6, 59.65, 58.3, 59.35, 60.1, 60, 59.8, 60.1, 60.6, 61.25, 59.5, 59.4, 58.25, 58.9, 58.75, 59.25, 57.8, 57.3, 56.35, 56.4, 57, 57.3, 57.4, 58.15, 58.25, 57.8, 58.35, 58, 56.55, 58.45, 59.15, 59.05, 59.3, 57.9, 56.8, 57.35, 57.25, 58.8, 59.9, 59.2, 59.95, 59.5, 59.05, 58.7, 58.9, 58.15, 58.7, 59.75, 58.45, 61.55, 60.05, 61.9, 62.25, 60.35, 62, 61.6, 60.15, 59.55, 61.7, 62.45, 62.55, 63.25, 63.2, 61.55, 62.05, 61.1, 63.25, 63.5, 62.35, 61.75, 61.35, 63.55, 61.95, 63.05, 61.95, 60.9, 59.2, 61, 59.95, 60.05, 61.5, 60.95, 60.8, 60.45, 60.1, 61.05, 58.6, 57.75, 59.9, 59.5, 59.65, 59, 59.7, 60.2, 59.55, 58.65, 57.6, 56.75, 58.15, 59.2, 59.35, 60.05, 59.3, 61.55, 59.2, 60.35, 60, 59.15, 59.4, 61.55, 60.05, 60.6, 61.05, 59.8, 58.6, 59, 59.05, 58.85, 58.35, 58.95, 58.6, 59.1, 59.75, 59.65, 57.75, 57.35, 60.5, 61.3, 60.5, 59.3, 60.5, 58.35, 56.6, 57.15, 57.7, 57.65, 55.8, 56.45, 57.85, 57.9, 57.4, 57.55, 58.75, 58.75, 57.85, 60.15, 59.7, 59.2, 59.85, 59.1, 58.65, 58.7, 58.45, 59.55, 58.55, 59.35, 57.95, 59.7, 61.05, 61.15, 60.4, 63.1, 62.75, 62.4, 61.25, 60.45, 60.85, 59.2, 58.45, 56.5, 57.7, 57.75, 60.55, 59, 59.45, 61.05, 61.7, 62.2, 61.2, 61.2, 62.4, 61.75, 60.3, 59.9, 62.05, 63.15, 61.6, 60.1, 60.95, 60.4, 59.95, 60.45, 60.85, 59.25, 58.4, 58.05, 58.15, 57.35, 56.95, 58.2, 57.65, 57.8, 58.4, 57.95, 57.95, 58.1, 59.05, 60.2, 60.7, 60.5, 62.05, 60.85, 60.45, 58.75, 60.1, 59.9, 62, 63.3, 62.05, 60.8, 62.3, 61.2, 61.2, 61.25, 61.65, 61.9, 59.95, 60.5, 60.55, 60.1, 59.5, 59.05, 58.35, 57.65, 57.3, 58.5, 59.45, 59.55, 60.45, 60.3, 58.95, 59, 60.65, 61, 60.35, 59.2, 59.9, 58.15, 57.9, 59.05, 59.45, 58.55, 58.75, 58.25, 59.75, 59.9, 60.1, 58.5, 57.65, 58.25, 57.8, 57.7, 56.9, 58.2, 57.5, 55.85, 57.55, 57.3, 58.3, 59.05, 60.9, 61.9, 61.1, 60.7, 59.25, 58.3, 59.6, 61.3, 60.4, 61.45, 61.6, 61.15, 59.5, 59.5, 60.4, 59.1, 60.55, 59.7, 59.75, 60.15, 59, 61.15, 61.25, 61.35, 60.2, 60.45, 60.15, 61.35, 61.15, 60.2, 62, 61.2, 61, 60.15, 60.4, 61.05, 59.9, 60.45, 60.15, 60.3, 60.3, 59.5, 59.05, 61.25, 61.75, 61.25, 61.05, 62.95, 60.35, 60.6, 60.2, 60.7, 60.45, 60.2, 59.8, 59.3, 59.2, 60.65, 60.35, 59.75, 60, 60.05, 59.05, 59.9, 60.35, 60.45, 61, 60.35, 60.35, 62.1, 61.15, 59.25, 59.7, 59.95, 61.95, 62.5, 62.65, 62.85, 61.85, 60.15, 59.8, 60.35, 62.6, 62.7, 61.35, 61.15, 60.75, 61.75, 61.05, 61.15, 62, 62.3, 61.25, 62.05, 61.7, 61.3, 60.6, 61.35, 59.65, 58.5, 58.9, 58.5, 58.5, 57.7, 57.65, 58.2, 57.15, 57.3, 57.9, 58.15, 59.6, 57.85, 58.4, 58, 57.3, 58.9, 59.35, 59.95, 59.25, 60.45, 60.6, 60.9, 58.8, 59.35, 59.4, 61.2, 59.35, 61.8, 61.5, 60.2, 61.55, 61.95, 61.55, 59.75, 60.65, 60.35, 59.85, 59.4, 59.75, 60.1, 60.15, 60.45, 61.6, 62.4, 60.7, 60.7, 61.4, 61.35, 62.6, 61.4, 61.9, 60.85, 62.95, 62.45, 62, 62.35, 61.85, 62.95, 61.8, 63.35, 63.65, 62.35, 62.35, 61.5, 60.4, 62.2, 61.9, 59.85, 61.7, 62.2, 60.55, 63.15, 61.4, 60.7, 60.1, 59.65, 61.1, 60.8, 60.65, 60.65, 59.3, 60.6, 59.7, 59.3, 59.5, 59.85, 58.75, 57.4, 57.85, 57.7, 57.85, 58.5, 58.55, 58.75, 59.05, 59.45, 60.2, 59.75, 60.75, 59.9, 59.15, 60.05, 59.05, 60.8, 60.85, 59.95, 62.05, 61.8, 59.95, 60.85, 62, 62.25, 61.4, 62.5, 62.15, 62.65, 61.45, 61.05, 59.5, 58.7, 59.65, 58.8, 58.2, 60.15, 58.3, 57.3, 58.6, 57.25, 57.1, 57.8, 57.95, 57.8, 59.45, 60.85, 59.65, 59.6, 58.9, 59.55, 59.35, 58.95, 60.75, 60.4, 59.3, 59.4, 60.95, 60.85, 60.85, 61.85, 61.95, 62.05, 60.95, 59.65, 61.4, 62.45, 60.7, 60.4, 61, 59.35, 60.85, 59.35, 59.7, 60.6, 59.85, 61.1, 59.8, 59.65, 58.5, 60, 60.45, 59.6, 59.65, 58.6, 56.95, 57.95, 58.5, 58.8, 59.65, 58.4, 58.95, 58.45, 59.8, 58.6, 58.4, 59.35, 60.75, 59.45, 59.2, 60, 59.3, 58.95, 59.7, 58.9, 57.9, 57.85, 58.55, 58.55, 58.65, 56.55, 57.4, 57.35, 57.4, 57.8, 57.25, 57.95, 56.9, 56.65, 55.75, 55.85, 56.75, 58.15, 56.6, 57.05, 57.55, 56.95, 57.3, 58.55, 58.25, 60.1, 58.8, 58.65, 58.35, 56.8, 58.75, 61, 59.5, 60.3, 59.65, 59.6, 59.7, 58.95, 58.4, 57.05, 57.6, 57.95, 57.85, 56.75, 57.5, 57.25, 58.25, 58.55, 58.4, 55.85, 56.35, 56.55, 58.45, 58.35, 57.6, 59.3, 57.6, 57.45, 57.85, 58.05, 58.8, 58.75, 58.85, 57.55, 59.1, 60.3, 58.45, 58.9, 58.95, 57.85, 56.65, 57.85, 59.25, 59.05, 59.85, 60.55, 61.5, 61.5, 61.3, 60.15, 62.4, 62.85, 62.3, 63.4, 63, 63.35, 62.75, 62.25, 61.05, 61.7, 61.65, 61.85, 62.05, 63.25, 63.65, 63.65, 62.75, 62.55, 62.25, 60.85, 60.5, 61.1, 60.85, 60.55, 62.1, 61.3, 62.6, 62.7, 63.8, 63.95, 62.15, 61.45, 61.15, 61.05, 60.35, 62.05, 61.1, 62.05, 63, 61.55, 62.5, 61.65, 63.2, 61.8, 60.65, 61.6, 60.35, 60.85, 60.15, 60.1, 61.55, 59.75, 60.25, 60.9, 58, 59.4, 59.9, 59.1, 59.25, 60.4, 58.75, 58.75, 58.05, 57.85, 57.4, 59.6, 58.3, 59.4, 58.05, 57.9, 60.1, 60.1, 60.05, 60.25, 60.35, 61.2, 60.65, 61.5, 61.15, 60.5, 61.6, 61.3, 59.6, 59.3, 59.7, 61.7, 60.5, 61, 60.4, 58.75, 60.65, 59.65, 59.7, 59.55, 59.45, 60.9, 60.4, 60.85, 58.75, 60.15, 59.95, 59.65, 59.4, 60.9, 60.95, 60.5, 60.3, 59.6, 60.7, 60.9, 58.6, 62, 61.95, 63.3, 64.15, 63, 62.3, 62, 62.75, 63.5, 62.45, 63.85, 63.75, 62.95, 62.25, 63.75, 63.3, 63.5, 62.8, 62.45, 61.8, 59.2, 58.95, 59.3, 61.45, 60.45, 62.35, 61.7, 60.3, 58.5, 58.4, 58.9, 60.55, 61.8, 61.45, 59.65, 61.25, 62.25, 60.8, 60.95, 59.55, 61.35, 61.55, 59.95, 61.2, 61.75, 61.2, 61.6, 61.35, 61.85, 62.05, 59.9, 59.45, 58.25, 60, 61.45, 62.45, 62.25, 61.5, 61.45, 60.95, 62.1, 62.15, 61.05, 62.9, 62, 62.15, 61.2, 59.6, 61.5, 60.4, 61.7, 60.3, 60.1, 58.9, 60.95, 60.3, 59.8, 60.95, 59, 58.85, 59.1, 58.7, 60.8, 60.5, 63, 60.1, 60.7, 61.35, 61.95, 61.8, 61.2, 61.75, 60.45, 60.45, 58.6, 59.7, 58.4, 59.9, 59.35, 61.85, 62.75, 62.1, 62.55, 60.7, 60.75, 61.1, 61.2, 61.75, 61.4, 62.15, 62.85, 63.2, 63.8, 63.25, 63.15, 63.15, 64.05, 64.2, 63.3, 62.05, 63.95, 62.45, 64.95, 64.65, 64.1, 64.1, 64.75, 63.65, 65, 64.95, 65.1, 62.55, 65.1, 63.45, 62.95, 62.9, 64.4, 62.4, 63.05, 62.35, 62.5, 60.7, 62.15, 63.3, 61.5, 62.55, 63.95, 62.75, 62.9, 61.1, 61.35, 61.65, 62.5, 63.15, 62.95, 62.35, 62.7, 60.95, 62.3, 60.5, 60.2, 62.85, 62.4, 60.4, 63.6, 62.2, 62.3, 62.65, 63.35, 61.5, 62.05, 61.05, 62.9, 63.35, 64.95, 63.1, 62.35, 63.15, 63.3, 63.3, 62.3, 60.9, 62.15, 61.65, 61.65, 61.75, 62.45, 61.5, 62.25, 60.1, 61.5, 61.8, 60.1, 60.55, 60.9, 58.7, 59.75, 61.25, 59.55, 59.8, 58.3, 60.55, 61.05, 61.55, 59.3, 59.5, 60, 59.45, 59.9, 59.55, 61.95, 61.9, 60.45, 
